zip_file,status,audio_found,audio_made_smaller,before_bytes,after_bytes,before_mib,after_mib,saved_bytes,saved_percent,output_file
LIDO_maths1301_hi.zip,compressed,18,18,99309,76571,0.09,0.07,22738,22.9,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1301_hi.zip
LIDO_maths1304_en.zip,compressed,18,18,99164,75671,0.09,0.07,23493,23.69,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1304_en.zip
LIDO_maths1304_hi.zip,compressed,18,18,99306,76568,0.09,0.07,22738,22.9,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1304_hi.zip
LIDO_maths1308_en.zip,compressed,20,20,101463,77671,0.1,0.07,23792,23.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1308_en.zip
LIDO_maths1400_hi.zip,compressed,12,12,80729,68190,0.08,0.07,12539,15.53,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1400_hi.zip
LIDO_maths1400_kn.zip,compressed,12,12,84221,69452,0.08,0.07,14769,17.54,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1400_kn.zip
LIDO_maths1401_hi.zip,compressed,12,12,80721,68182,0.08,0.07,12539,15.53,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1401_hi.zip
LIDO_maths1401_kn.zip,compressed,12,12,84509,69740,0.08,0.07,14769,17.48,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1401_kn.zip
LIDO_maths1500_hi.zip,compressed,12,12,81296,68546,0.08,0.07,12750,15.68,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1500_hi.zip
LIDO_maths1500_kn.zip,compressed,12,12,84272,69604,0.08,0.07,14668,17.41,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1500_kn.zip
LIDO_maths1501_hi.zip,compressed,12,12,81292,68542,0.08,0.07,12750,15.68,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1501_hi.zip
LIDO_maths1501_kn.zip,compressed,12,12,84297,69629,0.08,0.07,14668,17.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1501_kn.zip
LIDO_maths1502_en.zip,compressed,13,13,83281,68807,0.08,0.07,14474,17.38,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1502_en.zip
LIDO_maths1502_hi.zip,compressed,13,13,84267,70428,0.08,0.07,13839,16.42,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1502_hi.zip
LIDO_maths1502_kn.zip,compressed,13,13,87248,71372,0.08,0.07,15876,18.2,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1502_kn.zip
LIDO_maths1602_en.zip,compressed,18,18,96683,74240,0.09,0.07,22443,23.21,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1602_en.zip
LIDO_maths1602_hi.zip,compressed,18,18,95130,74592,0.09,0.07,20538,21.59,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1602_hi.zip
LIDO_maths1603_en.zip,compressed,19,19,97633,75260,0.09,0.07,22373,22.92,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1603_en.zip
LIDO_maths1603_hi.zip,compressed,19,19,97504,76400,0.09,0.07,21104,21.64,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1603_hi.zip
LIDO_maths1604_en.zip,compressed,19,19,97262,74889,0.09,0.07,22373,23,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1604_en.zip
LIDO_maths1604_hi.zip,compressed,19,19,97512,76408,0.09,0.07,21104,21.64,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1604_hi.zip
LIDO_maths1806_en.zip,compressed,18,18,99149,75656,0.09,0.07,23493,23.69,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1806_en.zip
LIDO_maths1806_hi.zip,compressed,18,18,99297,76559,0.09,0.07,22738,22.9,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1806_hi.zip
LIDO_maths2003_hi.zip,compressed,15,15,84520,68351,0.08,0.07,16169,19.13,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2003_hi.zip
LIDO_maths2003_kn.zip,compressed,15,15,91152,71039,0.09,0.07,20113,22.07,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2003_kn.zip
LIDO_maths2004_hi.zip,compressed,17,17,89386,68877,0.09,0.07,20509,22.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2004_hi.zip
LIDO_maths2004_kn.zip,compressed,17,17,95669,71615,0.09,0.07,24054,25.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2004_kn.zip
LIDO_maths2310_en.zip,compressed,13,13,217342,74958,0.21,0.07,142384,65.51,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2310_en.zip
LIDO_maths2401_en.zip,compressed,15,15,146436,77031,0.14,0.07,69405,47.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2401_en.zip
LIDO_maths2500_en.zip,compressed,13,13,84603,69486,0.08,0.07,15117,17.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2500_en.zip
LIDO_maths2500_hi.zip,compressed,13,13,84229,70315,0.08,0.07,13914,16.52,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2500_hi.zip
LIDO_maths2500_kn.zip,compressed,13,13,87673,71435,0.08,0.07,16238,18.52,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2500_kn.zip
LIDO_maths2501_en.zip,compressed,13,13,84415,69298,0.08,0.07,15117,17.91,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2501_en.zip
LIDO_maths2501_hi.zip,compressed,13,13,84173,70259,0.08,0.07,13914,16.53,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2501_hi.zip
LIDO_maths2501_kn.zip,compressed,13,13,87918,71680,0.08,0.07,16238,18.47,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2501_kn.zip
LIDO_maths2502_en.zip,compressed,13,13,84642,69525,0.08,0.07,15117,17.86,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2502_en.zip
LIDO_maths2502_hi.zip,compressed,13,13,84271,70357,0.08,0.07,13914,16.51,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2502_hi.zip
LIDO_maths2502_kn.zip,compressed,13,13,87774,71536,0.08,0.07,16238,18.5,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2502_kn.zip
LIDO_maths2503_en.zip,compressed,13,13,84711,69594,0.08,0.07,15117,17.85,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2503_en.zip
LIDO_maths2503_hi.zip,compressed,13,13,84291,70377,0.08,0.07,13914,16.51,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2503_hi.zip
LIDO_maths2503_kn.zip,compressed,13,13,88043,71805,0.08,0.07,16238,18.44,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2503_kn.zip
LIDO_maths2510_hi.zip,compressed,17,17,89392,68883,0.09,0.07,20509,22.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2510_hi.zip
LIDO_maths2510_kn.zip,compressed,17,17,95298,71244,0.09,0.07,24054,25.24,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2510_kn.zip
LIDO_maths2511_en.zip,compressed,18,18,90778,68654,0.09,0.07,22124,24.37,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2511_en.zip
LIDO_maths2511_hi.zip,compressed,18,18,90862,69811,0.09,0.07,21051,23.17,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2511_hi.zip
LIDO_maths2511_kn.zip,compressed,18,18,99502,73406,0.09,0.07,26096,26.23,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2511_kn.zip
LIDO_maths2803_en.zip,compressed,19,19,94936,70972,0.09,0.07,23964,25.24,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2803_en.zip
LIDO_maths2803_hi.zip,compressed,19,19,93823,71836,0.09,0.07,21987,23.43,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2803_hi.zip
LIDO_maths2803_kn.zip,compressed,19,19,102008,75134,0.1,0.07,26874,26.34,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2803_kn.zip
LIDO_maths2804_en.zip,compressed,19,19,93977,70647,0.09,0.07,23330,24.83,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2804_en.zip
LIDO_maths2804_hi.zip,compressed,19,19,95013,72305,0.09,0.07,22708,23.9,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2804_hi.zip
LIDO_maths2804_kn.zip,compressed,19,19,105176,76910,0.1,0.07,28266,26.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2804_kn.zip
LIDO_maths2805_en.zip,compressed,19,19,96956,72035,0.09,0.07,24921,25.7,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2805_en.zip
LIDO_maths2805_hi.zip,compressed,19,19,96462,73066,0.09,0.07,23396,24.25,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2805_hi.zip
LIDO_maths2805_kn.zip,compressed,19,19,107215,78181,0.1,0.07,29034,27.08,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2805_kn.zip
LIDO_maths2806_en.zip,compressed,19,19,98873,73161,0.09,0.07,25712,26.01,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2806_en.zip
LIDO_maths2806_hi.zip,compressed,19,19,96805,73239,0.09,0.07,23566,24.34,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2806_hi.zip
LIDO_maths2806_kn.zip,compressed,19,19,106217,77262,0.1,0.07,28955,27.26,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2806_kn.zip
LIDO_maths2807_en.zip,compressed,19,19,98839,73042,0.09,0.07,25797,26.1,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2807_en.zip
LIDO_maths2807_hi.zip,compressed,19,19,97716,73826,0.09,0.07,23890,24.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2807_hi.zip
LIDO_maths2807_kn.zip,compressed,19,19,106270,77747,0.1,0.07,28523,26.84,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2807_kn.zip
LIDO_maths2900_en.zip,compressed,19,19,94790,71203,0.09,0.07,23587,24.88,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2900_en.zip
LIDO_maths2900_hi.zip,compressed,19,19,96037,72946,0.09,0.07,23091,24.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2900_hi.zip
LIDO_maths2900_kn.zip,compressed,19,19,104240,76253,0.1,0.07,27987,26.85,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2900_kn.zip
LIDO_maths_quiz00_en.zip,compressed,20,20,104373,74533,0.1,0.07,29840,28.59,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths_quiz00_en.zip
LIDO_maths_quiz00_kn.zip,compressed,18,18,103428,74418,0.1,0.07,29010,28.05,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths_quiz00_kn.zip
LIDO_maths_quiz02_en.zip,compressed,18,18,129538,75317,0.12,0.07,54221,41.86,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths_quiz02_en.zip
LIDO_maths_quiz02_hi.zip,compressed,18,18,130364,77604,0.12,0.07,52760,40.47,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths_quiz02_hi.zip
LIDO_maths_quiz02_kn.zip,compressed,18,18,133532,78129,0.13,0.07,55403,41.49,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths_quiz02_kn.zip
LIDO_hi0915.zip,compressed,7,7,118986,80743,0.11,0.08,38243,32.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0915.zip
LIDO_hi_5200.zip,compressed,8,8,109221,85331,0.1,0.08,23890,21.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_5200.zip
LIDO_hi_5201.zip,compressed,8,8,109734,85679,0.1,0.08,24055,21.92,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_5201.zip
LIDO_kn0104.zip,compressed,10,10,89778,82796,0.09,0.08,6982,7.78,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn0104.zip
LIDO_kn0204.zip,compressed,14,14,98360,88348,0.09,0.08,10012,10.18,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn0204.zip
LIDO_kn2200.zip,compressed,13,13,98662,88953,0.09,0.08,9709,9.84,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2200.zip
LIDO_kn2705.zip,compressed,12,12,95915,87067,0.09,0.08,8848,9.22,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2705.zip
LIDO_kn2706.zip,compressed,11,11,94905,86299,0.09,0.08,8606,9.07,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2706.zip
LIDO_kn2_0506.zip,compressed,8,8,93588,86861,0.09,0.08,6727,7.19,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0506.zip
LIDO_kn2_0606.zip,compressed,7,7,91307,85282,0.09,0.08,6025,6.6,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0606.zip
LIDO_kn2_0607.zip,compressed,8,8,93843,87061,0.09,0.08,6782,7.23,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0607.zip
LIDO_kn2_0706.zip,compressed,6,6,121080,85509,0.12,0.08,35571,29.38,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0706.zip
LIDO_kn2_0906.zip,compressed,7,7,108402,83722,0.1,0.08,24680,22.77,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0906.zip
LIDO_kn2_1104.zip,compressed,7,7,114992,84942,0.11,0.08,30050,26.13,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1104.zip
LIDO_kn2_1107.zip,compressed,8,8,98306,83151,0.09,0.08,15155,15.42,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1107.zip
LIDO_kn2_1203.zip,compressed,6,6,119026,84192,0.11,0.08,34834,29.27,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1203.zip
LIDO_kn2_1301.zip,compressed,8,8,98028,86676,0.09,0.08,11352,11.58,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1301.zip
LIDO_kn2_1303.zip,compressed,8,8,99634,87463,0.1,0.08,12171,12.22,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1303.zip
LIDO_kn2_1400.zip,compressed,8,8,93852,84428,0.09,0.08,9424,10.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1400.zip
LIDO_kn2_1401.zip,compressed,7,7,90657,82723,0.09,0.08,7934,8.75,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1401.zip
LIDO_kn2_1501.zip,compressed,8,8,99816,87747,0.1,0.08,12069,12.09,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1501.zip
LIDO_kn2_1502.zip,compressed,8,8,101117,87958,0.1,0.08,13159,13.01,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1502.zip
LIDO_kn2_1600.zip,compressed,7,7,96297,85357,0.09,0.08,10940,11.36,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1600.zip
LIDO_kn2_1601.zip,compressed,8,8,99733,87828,0.1,0.08,11905,11.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1601.zip
LIDO_kn2_1602.zip,compressed,7,7,101268,88203,0.1,0.08,13065,12.9,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1602.zip
LIDO_kn2_1800.zip,compressed,8,8,99239,87380,0.09,0.08,11859,11.95,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1800.zip
LIDO_kn2_1801.zip,compressed,8,8,98675,86844,0.09,0.08,11831,11.99,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1801.zip
LIDO_kn2_1803.zip,compressed,9,9,101394,88547,0.1,0.08,12847,12.67,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1803.zip
LIDO_kn2_1804.zip,compressed,8,8,99162,87275,0.09,0.08,11887,11.99,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1804.zip
LIDO_kn2_2001.zip,compressed,8,8,98057,86868,0.09,0.08,11189,11.41,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_2001.zip
LIDO_kn2_2002.zip,compressed,8,8,97961,86745,0.09,0.08,11216,11.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_2002.zip
LIDO_kn2_2003.zip,compressed,6,6,113825,83927,0.11,0.08,29898,26.27,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_2003.zip
LIDO_kn4807.zip,compressed,5,5,92724,80854,0.09,0.08,11870,12.8,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4807.zip
LIDO_maths0303_en.zip,compressed,9,9,91733,82492,0.09,0.08,9241,10.07,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0303_en.zip
LIDO_maths0303_hi.zip,compressed,8,8,89484,81883,0.09,0.08,7601,8.49,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0303_hi.zip
LIDO_maths0303_kn.zip,compressed,9,9,96079,84959,0.09,0.08,11120,11.57,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0303_kn.zip
LIDO_maths0400_en.zip,compressed,7,7,113130,87176,0.11,0.08,25954,22.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0400_en.zip
LIDO_maths0400_kn.zip,compressed,7,7,105832,83495,0.1,0.08,22337,21.11,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0400_kn.zip
LIDO_maths0601_en.zip,compressed,21,21,107343,82179,0.1,0.08,25164,23.44,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0601_en.zip
LIDO_maths0601_hi.zip,compressed,21,21,110275,85455,0.11,0.08,24820,22.51,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0601_hi.zip
LIDO_maths0602_en.zip,compressed,21,21,107036,81872,0.1,0.08,25164,23.51,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0602_en.zip
LIDO_maths0602_hi.zip,compressed,21,21,109393,84573,0.1,0.08,24820,22.69,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0602_hi.zip
LIDO_maths0602_kn.zip,compressed,21,21,118561,88743,0.11,0.08,29818,25.15,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0602_kn.zip
LIDO_maths0603_hi.zip,compressed,20,20,102707,78976,0.1,0.08,23731,23.11,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0603_hi.zip
LIDO_maths0603_kn.zip,compressed,20,20,111807,83197,0.11,0.08,28610,25.59,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0603_kn.zip
LIDO_maths0802_en.zip,compressed,11,11,131390,88145,0.13,0.08,43245,32.91,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0802_en.zip
LIDO_maths0804_kn.zip,compressed,9,9,117308,82227,0.11,0.08,35081,29.91,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0804_kn.zip
LIDO_maths0806_en.zip,compressed,5,5,118093,82435,0.11,0.08,35658,30.19,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0806_en.zip
LIDO_maths1201_kn.zip,compressed,20,20,114636,83592,0.11,0.08,31044,27.08,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1201_kn.zip
LIDO_maths1202_kn.zip,compressed,20,20,116218,84242,0.11,0.08,31976,27.51,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1202_kn.zip
LIDO_maths1203_hi.zip,compressed,20,20,108277,80186,0.1,0.08,28091,25.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1203_hi.zip
LIDO_maths1203_kn.zip,compressed,20,20,117171,85006,0.11,0.08,32165,27.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1203_kn.zip
LIDO_maths1204_kn.zip,compressed,20,20,115278,83880,0.11,0.08,31398,27.24,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1204_kn.zip
LIDO_maths1205_kn.zip,compressed,20,20,115580,83851,0.11,0.08,31729,27.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1205_kn.zip
LIDO_maths1206_hi.zip,compressed,20,20,106441,80412,0.1,0.08,26029,24.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1206_hi.zip
LIDO_maths1206_kn.zip,compressed,20,20,114843,83470,0.11,0.08,31373,27.32,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1206_kn.zip
LIDO_maths1207_kn.zip,compressed,20,20,115919,84039,0.11,0.08,31880,27.5,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1207_kn.zip
LIDO_maths1208_hi.zip,compressed,20,20,110505,81429,0.11,0.08,29076,26.31,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1208_hi.zip
LIDO_maths1208_kn.zip,compressed,20,20,115765,83916,0.11,0.08,31849,27.51,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1208_kn.zip
LIDO_maths1209_en.zip,compressed,21,21,107399,79338,0.1,0.08,28061,26.13,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1209_en.zip
LIDO_maths1209_hi.zip,compressed,21,21,105533,79648,0.1,0.08,25885,24.53,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1209_hi.zip
LIDO_maths1209_kn.zip,compressed,21,21,118301,85464,0.11,0.08,32837,27.76,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1209_kn.zip
LIDO_maths1210_en.zip,compressed,17,17,197504,85500,0.19,0.08,112004,56.71,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1210_en.zip
LIDO_maths1210_hi.zip,compressed,17,17,177027,82355,0.17,0.08,94672,53.48,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1210_hi.zip
LIDO_maths1301_kn.zip,compressed,18,18,106596,80141,0.1,0.08,26455,24.82,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1301_kn.zip
LIDO_maths1304_kn.zip,compressed,18,18,106259,79804,0.1,0.08,26455,24.9,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1304_kn.zip
LIDO_maths1305_en.zip,compressed,16,16,174739,84294,0.17,0.08,90445,51.76,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1305_en.zip
LIDO_maths1305_hi.zip,compressed,16,16,159831,82420,0.15,0.08,77411,48.43,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1305_hi.zip
LIDO_maths1306_en.zip,compressed,15,15,160972,81367,0.15,0.08,79605,49.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1306_en.zip
LIDO_maths1306_hi.zip,compressed,15,15,161935,83611,0.15,0.08,78324,48.37,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1306_hi.zip
LIDO_maths1308_hi.zip,compressed,20,20,104111,80479,0.1,0.08,23632,22.7,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1308_hi.zip
LIDO_maths1308_kn.zip,compressed,20,20,112617,83952,0.11,0.08,28665,25.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1308_kn.zip
LIDO_maths1602_kn.zip,compressed,18,18,104746,78824,0.1,0.08,25922,24.75,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1602_kn.zip
LIDO_maths1603_kn.zip,compressed,19,19,104553,79332,0.1,0.08,25221,24.12,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1603_kn.zip
LIDO_maths1604_kn.zip,compressed,19,19,104547,79326,0.1,0.08,25221,24.12,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1604_kn.zip
LIDO_maths1806_kn.zip,compressed,18,18,106242,79787,0.1,0.08,26455,24.9,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1806_kn.zip
LIDO_maths1900_en.zip,compressed,24,24,120851,88117,0.12,0.08,32734,27.09,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1900_en.zip
LIDO_maths2103_en.zip,compressed,6,6,207693,86686,0.2,0.08,121007,58.26,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2103_en.zip
LIDO_maths2303_hi.zip,compressed,5,5,210026,85764,0.2,0.08,124262,59.17,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2303_hi.zip
LIDO_maths2400_hi.zip,compressed,17,17,176051,88159,0.17,0.08,87892,49.92,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2400_hi.zip
LIDO_maths2401_hi.zip,compressed,15,15,156299,81682,0.15,0.08,74617,47.74,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2401_hi.zip
LIDO_maths2403_en.zip,compressed,16,16,181912,86305,0.17,0.08,95607,52.56,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2403_en.zip
LIDO_maths2403_hi.zip,compressed,16,16,179434,88755,0.17,0.08,90679,50.54,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2403_hi.zip
LIDO_maths2404_en.zip,compressed,16,16,176433,85195,0.17,0.08,91238,51.71,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2404_en.zip
LIDO_maths2404_hi.zip,compressed,16,16,174408,86698,0.17,0.08,87710,50.29,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2404_hi.zip
LIDO_maths2406_en.zip,compressed,15,15,159655,80434,0.15,0.08,79221,49.62,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2406_en.zip
